business_id,,business_id,name,address,city,state,postal_code,latitude,longitude,phone_number,Score,date,type
28708,13937,28708,ROCK IT SWIRL,2810 DIAMOND ST ,San Francisco,CA,94131,37.73424,-122.433974,14155835282.0,98,20121128,routine
28828,13942,28828,THE SANDWICH SHOP,635 19TH ST ,San Francisco,CA,94107,37.761699,-122.389064,,88,20130226,routine
28836,13947,28836,AMSTERDAM CAFÉ,937 GEARY ST ,San Francisco,CA,94109,37.785994,-122.418807,,92,20130327,routine
28843,13954,28843,SALT HOUSE,2 SHAW ALLEY ,San Francisco,CA,94105,37.788727,-122.398288,,90,20130220,routine
28863,13957,28863,DELESSIO MARKET & BAKERY,302 BRODERICK ST ,San Francisco,CA,94117,37.773348,-122.439147,,94,20121115,routine
28963,13962,28963,JONA'S ON HYDE,1800 HYDE ST ,San Francisco,CA,94109,37.797447,-122.418667,,76,20130124,routine
28976,13967,28976,AFC SUSHI @SAFEWAY 739,3350 MISSION ST ,San Francisco,CA,94110,37.742998,-122.421638,,100,20130115,routine
28978,13972,28978,UMAMI,2909 WEBSTER ST ,San Francisco,CA,94123,37.797594,-122.433934,,98,20121115,routine
29054,13976,29054,COLD STONE CREAMERY,2800 LEAVENWORTH ST #6,San Francisco,CA,94133,37.807167,-122.418936,,89,20130315,routine
29065,13981,29065,GOLDEN GATE MARKET & DELI,2899 MISSION ST,San Francisco,CA,94110,37.750755,-122.418276,,94,20120713,routine
29100,13984,29100,ROSENBERG DELI & MARKET,276 NOE ST ,San Francisco,CA,94114,37.764628,-122.433195,,98,20130214,routine
29246,13987,29246,RICO PAN BAKERY,3717 MISSION ST ,San Francisco,CA,94110,37.737021,-122.424078,,96,20121210,routine
29304,13992,29304,KARA'S CUPCAKES,3249 SCOTT,San Francisco,CA,94123,37.799685,-122.44116,,90,20120917,routine
29312,13996,29312,PEET'S COFFEE & TEA,310 BRODERICK ST ,San Francisco,CA,94117,37.773348,-122.439147,,96,20121115,routine
29428,14001,29428,GAMINE,2223 UNION ST ,San Francisco,CA,94123,37.796989,-122.435873,,81,20130425,routine
29429,14006,29429,THE PLANT CAFÉ,3352 STEINER ST,San Francisco,CA,94123,37.800407,-122.437796,,90,20120919,routine
29610,14011,29610,LEE'S SANDWICHES,625 LARKIN ST ,San Francisco,CA,94109,37.783664,-122.417635,,67,20130401,routine
29948,14016,29948,CAFÉ VENUE,67 05TH ST ,San Francisco,CA,94103,37.783074,-122.406922,14155541144.0,72,20130430,routine
29950,14021,29950,MRS FIELD'S COOKIES,PIER 39  B-06,San Francisco,CA,94133,37.802479,-122.411234,,86,20130329,routine
29956,14026,29956,ORCHARD GARDEN HOTEL,466 BUSH ST ,San Francisco,CA,94108,37.790648,-122.405183,,100,20130227,routine
30001,14031,30001,AMICI'S EAST COAST PIZZERIA,2200 LOMBARD ST ,San Francisco,CA,94123,37.799628,-122.437974,,100,20121129,routine
30111,14036,30111,BELLY BURGERS,5740 GEARY BLVD ,San Francisco,CA,94121,37.780338,-122.481202,,90,20130318,routine
30156,14040,30156,GRACE CATHEDRAL,1100 CALIFORNIA ST,San Francisco,CA,94108,37.791538,-122.413334,,100,20130215,routine
30254,14046,30254,SINGH GROCERY STORE,514 MINNA ST ,San Francisco,CA,94103,37.780324,-122.408518,14155374853.0,98,20121024,routine
30354,14048,30354,FESTA WINE AND COCKTAIL LOUNGE,1581 WEBSTER ST #210,San Francisco,CA,94115,37.785227,-122.431472,,96,20120629,routine
30404,14050,30404,SELLERS MARKETS,595 MARKET ST #160,San Francisco,CA,94105,37.789437,-122.401111,,87,20130122,routine
30478,14056,30478,KIM HUONG,325 1A LEAVENWORTH ST ,San Francisco,CA,94102,37.773043,-122.406567,,82,20130430,routine
30495,14061,30495,TAQUERIA MEXICO TIPICO,4581 MISSION ST,San Francisco,CA,94112,37.724945,-122.43455,,100,20130507,routine
30496,14066,30496,STARBUCKS COFFEE,55 04TH ST 1/F,San Francisco,CA,94103,37.784964,-122.404752,,90,20130509,routine
30532,14072,30532,ROADHOUSE CAFÉ,5191 03RD ST ,San Francisco,CA,94124,37.730959,-122.39194,,94,20130410,routine
30535,14078,30535,MIGHTY,550 15TH ST ,San Francisco,CA,94103,37.767237,-122.40621,14155627001.0,94,20120606,routine
30957,14079,30957,AMELIE,1754 POLK ST ,San Francisco,CA,94109,37.793067,-122.421146,,100,20130123,routine
31144,14084,31144,GHIRARDELLI CHOCOLATE COMPANY,42 STOCKTON ST ,San Francisco,CA,94108,37.786267,-122.406296,,98,20130116,routine
31568,14088,31568,TAQUERIA EL SOL #2,595 GEARY ST ,San Francisco,CA,94102,37.786709,-122.413068,14155440405.0,92,20121206,routine
32170,14093,32170,LA TORTA GORDA,2833 24TH ST ,San Francisco,CA,94110,37.752813,-122.408799,,78,20120615,routine
32200,14097,32200,EL GRAN TACO LOCO,3306 MISSION ST ,San Francisco,CA,94110,37.743767,-122.421158,,83,20130320,routine
32203,14104,32203,BAR BAMBINO,2931 16TH ST ,San Francisco,CA,94103,37.765103,-122.418269,,96,20121114,routine
32431,14108,32431,JAPAN HOME CENTRE,4653 MISSION STREET,San Francisco,CA,94112,37.723814,-122.435388,,100,20130327,routine
32508,14114,32508,SACRED HEART CATHEDRAL  PREPARATORY,1055 ELLIS ST ,San Francisco,CA,94109,37.783445,-122.423535,,98,20130130,routine
32555,14118,32555,PIZZA LOVE,3348 18TH ST ,San Francisco,CA,94110,37.761928,-122.418142,,98,20130122,routine
32556,14123,32556,SEAL ROCK INN RESTAURANT,545 POINT LOBOS AVE ,San Francisco,CA,94121,37.779853,-122.509128,,96,20121128,routine
32570,14127,32570,LIANG'S FOOD,1145 STOCKTON ST ,San Francisco,CA,94133,37.796393,-122.408374,,84,20121114,routine
32578,14131,32578,PEET'S COFFEE & TEA,1 CALIFORNIA ST ,San Francisco,CA,94111,37.793614,-122.396517,,100,20130115,routine
32579,14136,32579,PEET'S COFFEE & TEA,5201 GEARY BLVD ,San Francisco,CA,94118,37.780443,-122.475259,,100,20130228,routine
32586,14142,32586,TERROIR,81 LANGTON ST ,San Francisco,CA,94103,37.776494,-122.408562,14155718949.0,100,20120424,routine
32595,14145,32595,OSHA THAI RESTAURANT,2033 UNION ST ,San Francisco,CA,94123,37.797403,-122.432847,,91,20121022,routine
32625,14150,32625,KOREAN VILLAGE RESTAURANT,4611 GEARY BLVD ,San Francisco,CA,94118,37.780712,-122.4687,,96,20130220,routine
32654,14156,32654,DOUBLE PLAY BAR & GRILL,2401 16TH ST ,San Francisco,CA,94103,37.765553,-122.410779,,92,20130206,routine
32671,14160,32671,LA TAQUERIA GUADALAJARA,3146 24TH ST ,San Francisco,CA,94110,37.752512,-122.415109,14155644892.0,75,20120912,routine
32682,14165,32682,MARKET SQUARE,747 HOWARD ST ,San Francisco,CA,94103,37.784128,-122.401533,,100,20130424,routine
32683,14171,32683,MC COFFEE,747 HOWARD ST ,San Francisco,CA,94103,37.784128,-122.401533,,92,20130423,routine
32684,14177,32684,NOBE CAFE,747 HOWARD ST ,San Francisco,CA,94103,37.784128,-122.401533,,82,20130423,routine
32685,14183,32685,SAVOR EXPRESS,747 HOWARD ST ,San Francisco,CA,94103,37.784128,-122.401533,,92,20130424,routine
32693,14189,32693,NICKIES,466 HAIGHT ST ,San Francisco,CA,94117,37.772249,-122.429897,,80,20111115,routine
32698,14191,32698,HUNAN CAFÉ #2,4450 CABRILLO ST ,San Francisco,CA,94121,37.773438,-122.506651,,86,20130415,routine
32701,14197,32701,LA DRAPPE,800 GREENWICH ST ,San Francisco,CA,94133,37.801888,-122.413133,,88,20130507,routine
32702,14201,32702,CAFE LA VIE,514 OCTAVIA ST ,San Francisco,CA,94102,37.776924,-122.424666,,100,20130109,routine
32703,14205,32703,ALCATRAZ LANDING CAFE,PIER 33,San Francisco,CA,94111,37.806474,-122.405207,,94,20120307,routine
32729,14209,32729,EL DORADO MARKET,124 JONES ST,San Francisco,CA,94102,37.782488,-122.412267,,77,20130404,routine
32733,14214,32733,XANATH ICE CREAM,951 VALENCIA ST ,San Francisco,CA,94110,37.757693,-122.421136,,100,20130410,routine
32736,14219,32736,MARU SUSHI,529 POWELL ST ,San Francisco,CA,94102,37.789664,-122.408724,,92,20130204,routine
32737,14224,32737,THIEVES,496 14TH ST ,San Francisco,CA,94103,37.768082,-122.424305,,96,20121210,routine
32738,14226,32738,GIALINA,2842 DIAMOND ST ,San Francisco,CA,94131,37.733934,-122.434095,,100,20130102,routine
32818,14228,32818,QUALITY GAS FOR YOUR CAR ARCO AM/PM,5898 MISSION ST ,San Francisco,CA,94112,37.708887,-122.452619,,96,20121127,routine
32823,14233,32823,PEET'S COFFEE & TEA,405 HOWARD ST ,San Francisco,CA,94104,37.789057,-122.395322,,100,20121221,routine
32830,14238,32830,2LIPS BAR & LOUNGE,1414 MARKET ST ,San Francisco,CA,94102,37.776367,-122.417833,,100,20130220,routine
32835,14240,32835,THE PIZZA PLACE,3901 NORIEGA STREET,San Francisco,CA,94122,37.752933,-122.505619,,92,20130220,routine
32836,14245,32836,PEACOCK LOUNGE,552 HAIGHT ST ,San Francisco,CA,,37.772055,-122.431324,,96,20120313,routine
32845,14246,32845,GENKI RAMEN,3944 GEARY BLVD ,San Francisco,CA,94118,37.781228,-122.461851,,90,20121130,routine
32862,14249,32862,NAKED FISH SUSHI & LOUNGE INC,2084 CHESTNUT ST ,San Francisco,CA,94123,37.800685,-122.43771,,90,20121203,routine
32872,14254,32872,SUGAR CAFE,679 SUTTER ST ,San Francisco,CA,94102,37.788823,-122.411507,,94,20130201,routine
32887,14259,32887,MISSION BEACH CAFÉ,198 GUERRERO ST ,San Francisco,CA,94103,37.768035,-122.42448,,94,20130128,routine
32893,14264,32893,ZADIN,4039 18TH ST ,San Francisco,CA,94114,37.760933,-122.433649,14155282484.0,79,20130408,routine
32919,14269,32919,NEW PRINCESS MARKET,500 EDDY ST,San Francisco,CA,94109,37.783559,-122.41595,,84,20130326,routine
32925,14274,32925,PAPALOTE,3409 24TH ST ,San Francisco,CA,94110,37.752073,-122.420939,,92,20121221,routine
32992,14280,32992,UNDERDOG,1634 IRVING ST ,San Francisco,CA,94122,37.763658,-122.475682,14155668881.0,80,20130321,routine
33011,14284,33011,JACKSON PLACE CAFE - COMMISSARY,633 BATTERY ST ,San Francisco,CA,94111,37.797076,-122.400821,,98,20120917,routine
33012,14286,33012,CHIARO SCURO,550 WASHINGTON ST ,San Francisco,CA,94111,37.795671,-122.40246,,90,20121101,routine
33014,14290,33014,THE CARLISLE,1450 POST ST,San Francisco,CA,94109,37.786108,-122.425764,,94,20130326,routine
33017,14296,33017,LARKSPUR HOTEL - UNION SQUARE,524 SUTTER ST ,San Francisco,CA,94102,37.789187,-122.409114,,100,20121108,routine
33054,14301,33054,JACKSON PLACE CAFE - KIOSK,633 BATTERY ST ,San Francisco,CA,94111,37.797076,-122.400821,,96,20130405,routine
33056,14305,33056,"7-ELEVEN, STORE 2231-33501",564 MARKET ST,San Francisco,CA,94104,37.789575,-122.401091,,100,20120928,routine
33069,14310,33069,"RICO MEX, INC.",53 STEVENSON ST ,San Francisco,CA,94105,37.789737,-122.399622,,100,20120502,routine
33073,14313,33073,FIREFLY SPORTS BAR,2457 NORIEGA ST ,San Francisco,CA,94122,37.753594,-122.489934,,87,20111101,routine
33077,14314,33077,ESCAPE FROM NEW YORK PIZZA,2109 POLK ST ,San Francisco,CA,94109,37.796254,-122.421864,,90,20120828,routine
33078,14318,33078,TOMMY'S JOYNT,1101 GEARY BLVD,San Francisco,CA,94109,37.785603,-122.421817,,88,20121108,routine
33084,14322,33084,"MIETTE, LLC",449 OCTAVIA ST ,San Francisco,CA,94102,37.776257,-122.424648,,98,20130402,routine
33093,14327,33093,LUCKY SUPER MARKET #755,1515 SLOAT BLVD ,San Francisco,CA,94132,37.733944,-122.490438,,94,20130130,routine
33096,14332,33096,PAPALOTE MEXICAN GRILL,1777 FULTON ST ,San Francisco,CA,94117,37.775813,-122.446047,,94,20130108,routine
33110,14338,33110,ABACUS,2078 HAYES ST ,San Francisco,CA,94117,37.773387,-122.450703,,94,20130109,routine
33113,14343,33113,"PHO TAN HOA, INC",431 JONES ST ,San Francisco,CA,94102,37.785446,-122.412972,,96,20120924,routine
33114,14347,33114,SAUSALITO ESPRESSO #2,50 BEALE ST 105,San Francisco,CA,,37.792414,-122.39702,,94,20111128,routine
33117,14349,33117,THE ELITE CAFE,2049 FILLMORE ST ,San Francisco,CA,94115,37.788614,-122.433794,,90,20120807,routine
33124,14353,33124,GRANT AND GREEN SALOON,1371 GRANT AVE ,San Francisco,CA,94133,37.799422,-122.407396,,92,20130122,routine
33125,14356,33125,L & L HAWAIIAN BARBECUE,312 KEARNY ST,San Francisco,CA,94108,37.790947,-122.404026,,100,20120926,routine
33145,14360,33145,"7-ELEVEN, STORE 2231-33006B",2650 MASON ST ,San Francisco,CA,94133,37.807888,-122.414027,,94,20130308,routine
33160,14365,33160,MISSION BAY CAFÉ,550 TERRY FRANCOIS ST ,San Francisco,CA,94158,37.770518,-122.386525,14155831002.0,100,20130215,routine
33173,14370,33173,HANDY DELICATESSEN,1815 IRVING ST ,San Francisco,CA,94122,37.763524,-122.47751,,100,20130415,routine
33174,14376,33174,THE BAGEL BAKERY,151 TOWNSEND  ,San Francisco,CA,94107,37.779667,-122.391702,,93,20121220,routine
33190,14380,33190,GAMBINO'S,1 EMBARCADERO CENTER,San Francisco,CA,94111,37.794588,-122.399642,,92,20130130,routine
33198,14384,33198,SUBWAY ON JEFFERSON,333 JEFFERSON ST #125,San Francisco,CA,94133,37.807923,-122.417887,,73,20130308,routine
33222,14389,33222,SAN FRANCISCO SOUP COMPANY,1 CALIFORNIA ST ,San Francisco,CA,94111,37.793614,-122.396517,,100,20130115,routine
33247,14394,33247,HOLE IN THE WALL PIZZA,3244 SCOTT ST,San Francisco,CA,94123,37.799664,-122.441015,,90,20121217,routine
33270,14399,33270,TRUCK,1900 FOLSOM ST  ,San Francisco,CA,94103,37.766807,-122.415485,,90,20120516,routine
33272,14401,33272,SAN FRANCISCO SOUP COMPANY,3251 20TH AVE 250A,San Francisco,CA,94132,37.728497,-122.475639,,100,20130405,routine
33273,14407,33273,PARIS CAFE,704 POST ST ,San Francisco,CA,94109,37.787728,-122.413464,,96,20130416,routine
33315,14413,33315,CAFÉ 101,1650 HOLLOWAY ST 134,San Francisco,CA,94132,37.720894,-122.478029,,96,20130206,routine
33318,14418,33318,UNICORN,191 PINE ST ,San Francisco,CA,94111,37.792273,-122.399387,,98,20121107,routine
33319,14423,33319,"GYRO KING, INC",25 GROVE ST,San Francisco,CA,94102,37.778743,-122.415607,,88,20120604,routine
33321,14427,33321,CREPERIE SAINT GERMAIN,222 2ND ST ,San Francisco,CA,,37.787174,-122.398136,14155941348.0,94,20120716,routine
33348,14430,33348,"INNER MISSION, LLC",3349 20TH ST ,San Francisco,CA,94110,37.758788,-122.415732,,100,20130221,routine
33375,14433,33375,LION CART,1  RD ,San Francisco,CA,94132,37.721453,-122.48629,,84,20110803,routine
33378,14434,33378,GIRAFFE CART,1 ZOO RD ,San Francisco,CA,94132,37.73017,-122.502535,,89,20110803,routine
33379,14435,33379,CAROUSEL/SEA LION CART,1  ZOO RD,San Francisco,CA,94132,37.73017,-122.502535,,89,20110803,routine
33386,14436,33386,STELLA PASTRY,446 COLUMBUS AVE ,San Francisco,CA,94133,37.799065,-122.408355,,96,20121114,routine
33387,14441,33387,JUSTA BITE,725 COLUMBUS AVE ,San Francisco,CA,94133,37.801496,-122.411956,,90,20130219,routine
33388,14445,33388,SUSHI KINTA,5 EMBARCADERO CENTER  ,San Francisco,CA,94111,37.794168,-122.396457,,82,20130124,routine
33413,14449,33413,CREATIVE ARTS CHARTER SCHOOL,1601 TURK ST ,San Francisco,CA,94115,37.780021,-122.435468,,100,20130221,routine
33419,14453,33419,SOTO MARE,552 GREEN ST ,San Francisco,CA,94133,37.799608,-122.408324,,90,20130211,routine
33436,14458,33436,THE GRAND PU BAH RESTAURANT,88 DIVISION ST ,San Francisco,CA,94103,37.769826,-122.404439,,73,20130226,routine
33442,14462,33442,MILLER'S EAST COAST DELI,1725 POLK ST ,San Francisco,CA,94109,37.792784,-122.421164,,86,20130205,routine
33445,14466,33445,SUSHI FANTASTIC,215 FREMONT ST  ,San Francisco,CA,94105,37.788864,-122.394613,,78,20121016,routine
33446,14469,33446,USULUTAN RESTAURANT,2990 24TH ST ,San Francisco,CA,94110,37.752678,-122.411722,,67,20120619,routine
33448,14474,33448,"CARAMBA, INC",78 02ND ST ,San Francisco,CA,94105,37.788297,-122.400219,,86,20120426,routine
33467,14476,33467,"CALIFORNIA PIZZA KITCHEN, INC.",53 03RD ST  ,San Francisco,CA,94103,37.78678,-122.402535,14150345000.0,88,20121203,routine
33468,14481,33468,STACKS RESTAURANT,501 HAYES ST ,San Francisco,CA,94102,37.776623,-122.424787,,88,20130416,routine
33484,14486,33484,DENNY'S RESTAURANT,495 BEACH ST ,San Francisco,CA,94133,37.807093,-122.416907,,80,20130314,routine
33485,14491,33485,MILK BAR,1840 HAIGHT ST ,San Francisco,CA,94117,37.769336,-122.45256,,89,20120223,routine
33500,14494,33500,VILLA FLORENCE HOTEL-BAR NORCINI,225 POWELL ST ,San Francisco,CA,94102,37.786814,-122.408135,,96,20130206,routine
33507,14498,33507,K & S PRODUCE MARKET,905 LARKIN ST,San Francisco,CA,94109,37.786191,-122.418194,,94,20130501,routine
33527,14503,33527,POPEYES CHICKEN & BISCUITS,1426 FILLMORE ST SPACE T,San Francisco,CA,94115,37.782817,-122.432577,,96,20121213,routine
33528,14510,33528,SALEM GROCERY,920 GEARY ST,San Francisco,CA,94109,37.786078,-122.418544,,94,20130430,routine
33546,14517,33546,KARA'S CUPCAKES INC,900 NORTH POINT ST BLDG E1,San Francisco,CA,94109,37.805558,-122.422061,,98,20130116,routine
33564,14520,33564,HAPPY SHABU SHABU,1401 FILLMORE ST ,San Francisco,CA,94115,37.78238,-122.432592,,98,20130425,routine
33568,14526,33568,LITTLE TOKYO,5733 GEARY BLVD ,San Francisco,CA,94121,37.780183,-122.481059,,90,20121219,routine
33579,14531,33579,MAKI RESTAURANT,1825 POST ST #215,San Francisco,CA,94115,37.785274,-122.431918,,94,20130116,routine
33590,14536,33590,EL PORVENIR,2950 21ST ST ,San Francisco,CA,94110,37.757368,-122.413592,,75,20121009,routine
33591,14541,33591,FUJIYAMA-YA,1234 NORIEGA ST ,San Francisco,CA,94122,37.754218,-122.477102,,90,20130318,routine
33619,14545,33619,RITUAL COFFEE ROASTERS,1634 JERROLD AVE ,San Francisco,CA,94124,37.739326,-122.390276,,100,20121217,routine
33620,14549,33620,MOJO BICYCLE CAFÉ,639 A DIVISADERO ST ,San Francisco,CA,94117,37.769884,-122.443975,,94,20121228,routine
33638,14554,33638,PISSED OFF PETE'S,4528 MISSION ST ,San Francisco,CA,94112,37.725391,-122.434365,,96,20110914,routine
33641,14555,33641,ROTI INDIAN BISTRO,53 WEST PORTAL AVE,San Francisco,CA,94127,37.740227,-122.466338,,66,20110601,routine
33697,14557,33697,GOLDEN ERA VEGETARIAN RESTAURANT,572 O'FARRELL ST ,San Francisco,CA,94102,37.785688,-122.414124,,88,20120712,routine
33700,14561,33700,CASA GUADALUPE #3,2999 MISSION,San Francisco,CA,94110,37.749194,-122.418116,,94,20120723,routine
33709,14565,33709,PHIL'Z COFFEE,201 BERRY ST ,San Francisco,CA,94107,37.775487,-122.393661,,98,20121211,routine
33710,14570,33710,PHIL'Z COFFEE,3101 24TH ST ,San Francisco,CA,94110,37.752455,-122.414116,,88,20121115,routine
33712,14574,33712,"SNOW GARDEN, LLC",712 GRANT AVE ,San Francisco,CA,94108,37.793598,-122.406097,,70,20130306,routine
33728,14578,33728,SPLIT PEA SEDUCTION,138 06TH ST.  ,San Francisco,CA,94103,37.774722,-122.406761,14155552223.0,100,20121219,routine
33730,14583,33730,GASTRONOM DELI,5801 GEARY BLVD ,San Francisco,CA,94122,37.780153,-122.481669,,90,20130227,routine
33731,14589,33731,LOLO,3230 22ND ST ,San Francisco,CA,94110,37.755456,-122.419432,,91,20130128,routine
33747,14594,33747,PIER 23 CAFE INC,PIER 23,San Francisco,CA,94133,37.802673,-122.400867,,88,20130319,routine
33748,14598,33748,CITY PIZZA AND YUCATECAN FOOD,294 TURK ST ,San Francisco,CA,94102,37.78287,-122.413938,,70,20130422,routine
33802,14603,33802,"NEW UNITED SUPERMARKET, INC",1117 STOCKTON ST ,San Francisco,CA,94133,37.796113,-122.408314,,75,20130327,routine
33831,14608,33831,BLUSH,476 CASTRO STREET,San Francisco,CA,94114,37.761209,-122.4351,,86,20130312,routine
33837,14610,33837,LOTTA'S BAKERY,1720 POLK ST ,San Francisco,CA,94109,37.792593,-122.421019,,98,20130201,routine
33841,14614,33841,DANIEL RIPLEY CATERING,2152 03RD ST ,San Francisco,CA,94107,37.762368,-122.388877,,96,20121126,routine
33842,14617,33842,YUMMY BOWL,2623 SAN BRUNO AVE ,San Francisco,CA,94134,37.728562,-122.40393,,81,20121211,routine
33851,14622,33851,THEE PARKSIDE,1600 17TH ST ,San Francisco,CA,94107,37.764987,-122.399872,,94,20130110,routine
33865,14626,33865,NABE,1325 09TH AVE ,San Francisco,CA,94122,37.758941,-122.48591,14155732658.0,72,20110906,routine
33884,14628,33884,DOS AMIGOS,850 BRANNAN ST ,San Francisco,CA,94103,37.772054,-122.404528,,94,20121107,routine
33891,14631,33891,HARLOT,46 MINNA ST ,San Francisco,CA,94105,37.788656,-122.398009,,87,20130225,routine
33911,14635,33911,B STAR,127 CLEMENT ST ,San Francisco,CA,94118,37.783093,-122.460649,,87,20130321,routine
33912,14641,33912,MONDE CAFFE,602 MISSION ST ,San Francisco,CA,94105,37.787843,-122.400049,,98,20120508,routine
33914,14643,33914,SUBWAY 30303,3911 ALEMANY BL.,San Francisco,CA,94132,37.711185,-122.46779,,98,20121220,routine
33916,14648,33916,EXTREME PIZZA,1062 FOLSOM ST ,San Francisco,CA,94103,37.777374,-122.407108,,98,20120614,routine
33920,14652,33920,LALITA THAI RESTAURANT & BAR,96 MCALLISTER ST ,San Francisco,CA,94102,37.780989,-122.413686,,90,20120926,routine
33926,14657,33926,CARBON,383 BAY ST ,San Francisco,CA,94133,37.805615,-122.413274,14155378888.0,100,20120713,routine
33935,14658,33935,AVEDANO'S,235 CORTLAND AVE.,San Francisco,CA,94110,37.739466,-122.41895,,94,20121210,routine
33937,14663,33937,CANTINA,580 SUTTER ST,San Francisco,CA,94102,37.78911,-122.409906,,100,20120328,routine
33940,14665,33940,THE GOOD LIFE GROCERY,1524 20TH ST ,San Francisco,CA,94107,37.760018,-122.396813,,98,20130204,routine
33945,14670,33945,CHIPOTLE MEXICAN GRILL #0839,525 MARKET ST 1ST FLOOR,San Francisco,CA,94105,37.790697,-122.399563,,89,20121115,routine
33965,14674,33965,HEARTH BAR,4701 GEARY BLVD ,San Francisco,CA,94118,37.780667,-122.469678,,100,20130424,routine
33980,14677,33980,PANERA BREAD,301 KING ST #A,San Francisco,CA,94107,37.775777,-122.394423,,100,20130501,routine
33981,14683,33981,JACKSON MARKET,1201 JACKSON ST ,San Francisco,CA,94109,37.794943,-122.415076,,96,20121218,routine
33983,14688,33983,WING SING BAKERY,1125 STOCKTON ST ,San Francisco,CA,94133,37.796183,-122.408334,,69,20130410,routine
34005,14698,34005,FRJTZ VALENCIA,590 VALENCIA ST ,San Francisco,CA,94110,37.763467,-122.421795,,85,20130425,routine
34033,14703,34033,CAFE MEUSE,1400 PACIFIC AVE ,San Francisco,CA,94109,37.795468,-122.418474,,94,20130410,routine
34046,14708,34046,OCEANVIEW MARKET AND DELI,7501 GEARY BLVD ,San Francisco,CA,94121,37.779373,-122.4999,,100,20121113,routine
34056,14713,34056,LA BOULANGE DE COLE,1000 COLE ST ,San Francisco,CA,94117,37.764845,-122.449706,,81,20121009,routine
34057,14715,34057,LA BOULANGE DE FILLMORE,2043 FILLMORE ST ,San Francisco,CA,94115,37.788503,-122.433774,,89,20120620,routine
34058,14719,34058,BOULANGERIE,2325 PINE ST ,San Francisco,CA,94115,37.787873,-122.434077,,96,20120711,routine
34059,14723,34059,CAFÉ CHANTA,587 POST ST ,San Francisco,CA,94102,37.787863,-122.411407,,90,20121101,routine
34066,14727,34066,JITLADA THAI CUISINE,1826 B BUCHANAN ST ,San Francisco,CA,94115,37.785872,-122.437335,,81,20130502,routine
34102,14735,34102,THE BROKEN RECORD,1166 GENEVA AVE,San Francisco,CA,94112,37.71444,-122.436835,,84,20130314,routine
34126,14740,34126,NOB HILL GRILLE,969 HYDE ST ,San Francisco,CA,94109,37.789914,-122.417214,,86,20130207,routine
34134,14743,34134,ALLSTAR CAFÉ & THAI NOODLE HOUSE,98 09TH ST ,San Francisco,CA,94103,37.774722,-122.406761,,75,20130304,routine
34137,14747,34137,SAN BRUNO CAFE INC,2546 SAN BRUNO AVE,San Francisco,CA,94134,37.729498,-122.404441,,83,20121115,routine
34142,14751,34142,DELL'UVA,565 GREEN ST ,San Francisco,CA,94133,37.799543,-122.408397,,76,20130118,routine
34143,14756,34143,CELLO,50 FREMONT ST ,San Francisco,CA,94105,37.790897,-122.397318,,81,20120517,routine
34144,14758,34144,PIZZA JOINT,2414 SAN BRUNO AVE ,San Francisco,CA,94134,37.732008,-122.405471,,87,20121115,routine
34161,14764,34161,BUCA DI BEPPO,855 HOWARD ST ,San Francisco,CA,94103,37.782257,-122.403932,,91,20120607,routine
34179,14768,34179,GITANE RESTAURANT AND BAR,239 KEARNY ST ,San Francisco,CA,94108,37.790353,-122.403973,,100,20121025,routine
34181,14773,34181,COFFEE BAR 1 LLC,1890 BRYANT ST #C,San Francisco,CA,94103,37.763287,-122.410325,,91,20121024,routine
34184,14777,34184,WIN'S RESTAURANT,3040 TARAVAL ST ,San Francisco,CA,94116,37.742048,-122.499002,,84,20120327,routine
34186,14779,34186,ANGEL CAFE AND DELI,700 GEARY ST,San Francisco,CA,94109,37.786528,-122.415064,,98,20130328,routine
34201,14786,34201,TROUBLE COFFEE COMPANY,4033 JUDAH ST ,San Francisco,CA,,37.760469,-122.505349,,96,20130219,routine
34220,14791,34220,AUNT FANNYS CART 3,PIER 39  SPACE L-2,San Francisco,CA,94133,37.80824,-122.410189,,93,20120524,routine
34221,14793,34221,"CAMPTON PLACE SF, A TAJ HOTEL-RESTAURANT",340 STOCKTON ST,San Francisco,CA,94108,37.789128,-122.406847,,80,20121025,routine
34222,14797,34222,"CAMPTON PLACE SF, A TAJ HOTEL-EMPLOYEE CAFETERIA",340 STOCKTON ST,San Francisco,CA,94108,37.789128,-122.406847,,73,20121025,routine
34244,14801,34244,VITAL TEA LEAF INC,905 GRANT AVE ,San Francisco,CA,94108,37.795303,-122.406514,,100,20130225,routine
34273,14806,34273,OCEAN VIEW SUPERMARKET LLC,3995 ALEMANY BLVD ,San Francisco,CA,94132,37.710685,-122.46908,,90,20121203,routine
34314,14810,34314,TARA RESTAURANT,123 02ND ST ,San Francisco,CA,94105,37.787755,-122.399372,,96,20120504,routine
34331,14813,34331,STANLEY'S STEAMER, NW CORNER GARNT AT GEARY ST ON GRANT,San Francisco,CA,,37.787954,-122.405035,,100,20130326,routine
34332,14817,34332,CALIFORNIA SPIRIT, PIER 40 EMBARCADERO  ,San Francisco,CA,94107,37.757923,-122.393914,,100,20130403,routine
34352,14820,34352,THE OLYMPIC CLUB CAFE,524 POST ST BASEMENT,San Francisco,CA,94102,37.787978,-122.410904,,98,20121105,routine
34353,14824,34353,THE OLYMPIC CLUB BAR/GRILL,524 POST ST 1ST FLOOR,San Francisco,CA,94102,37.787978,-122.410904,,96,20121105,routine
